plate,state,license_type,summons_number,issue_date,violation_time,violation,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,summons_image,violation_status
LTC0394,PA,PAS,9116845407,3/15/2024,08:46A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZGM1RuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
321EGGS,NY,PAS,9116845286,3/15/2024,07:28A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,95.0,0.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkVrMFRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
X84RXR,NJ,PAS,9116845419,3/15/2024,08:47A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZGNFQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LFZ9269,NY,PAS,9116845432,3/15/2024,08:50A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZGNlRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZF8610,NY,PAS,9116845444,3/15/2024,08:54A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZFd1RrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KXZ6227,NY,PAS,9116845468,3/15/2024,09:05A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZFeVQwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
GTZ8362,NY,PAS,9116845470,3/15/2024,09:07A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,0.0,115.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZFelRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KFP2968,NY,PAS,9116845481,3/15/2024,09:11A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZFMFRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
H84SRS,NJ,PAS,9116845493,3/15/2024,09:12A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZFMVRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JMJ4271,NY,PAS,9116845511,3/15/2024,09:15A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZWNFRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
MKJ3235,PA,PAS,9116845523,3/15/2024,09:24A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZWNVRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KYS4098,PA,PAS,9116845535,3/15/2024,09:27A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZWNlRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JGG3573,NY,PAS,9116845559,3/15/2024,09:35A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZVeFQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
HAY7522,NY,PAS,9116845572,3/15/2024,09:44A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZVelRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KUX6895,NY,PAS,9116845584,3/15/2024,09:44A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZVMFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
RHV626,MS,PAS,9116845626,3/15/2024,10:10A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,0.0,95.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkZsNVRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JMR4970,NY,PAS,9116845729,3/16/2024,06:54A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdONVQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LDN4146,NY,PAS,9116845730,3/16/2024,06:58A,CROSSWALK,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdONlRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
KNZ3877,NY,PAS,9116845742,3/16/2024,07:07A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNd1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KBS3857,NY,PAS,9116845754,3/16/2024,07:09A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNeFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
LHX4420,NY,PAS,9116845766,3/16/2024,07:14A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNeVRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KDB6519,NY,PAS,9116845778,3/16/2024,07:16A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNelQwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JJT4475,NY,PAS,9116845780,3/16/2024,07:20A,FRONT OR BACK PLATE MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNMFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LCP8630,NY,PAS,9116845791,3/16/2024,07:21A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdNMVRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KJZ8379,NY,PAS,9116845808,3/16/2024,07:27A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdkM1QwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
EGV9829,NY,PAS,9116845810,3/16/2024,07:32A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdkNFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KPH3784,NY,PAS,9116845833,3/16/2024,07:37A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdkNlRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
GEL3518,NY,PAS,9116845845,3/16/2024,07:40A,NO MATCH-PLATE/STICKER,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdjd1RsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
YSS0000,NY,PAS,9116845857,3/16/2024,07:44A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdjeFRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KUG5974,NY,PAS,9116845870,3/16/2024,07:53A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdjelRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JLH6740,NY,PAS,9116845882,3/16/2024,07:54A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdjMFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
KAH5111,NY,PAS,9116845894,3/16/2024,08:05A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdjMVRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
DJU9204,NY,PAS,9116845900,3/16/2024,08:12A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkd0M1RVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KTL9875,NY,PAS,9116845912,3/16/2024,08:18A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkd0NFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KYB6555,NY,PAS,9116845924,3/16/2024,08:21A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkd0NVRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
HEF1033,NY,PAS,9116845936,3/16/2024,08:27A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkd0NlRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
DUC7621,NY,PAS,9116845948,3/16/2024,08:30A,FRONT OR BACK PLATE MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzd1QwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JLN4889,NY,PAS,9116845950,3/16/2024,08:33A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzeFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KGM4644,NY,PAS,9116845961,3/16/2024,08:37A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzeVRWRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
KSC1543,NY,PAS,9116845973,3/16/2024,08:45A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzelRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
FAL5970,NY,PAS,9116845985,3/16/2024,08:51A,FRONT OR BACK PLATE MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzMFRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KBT4637,NY,OMS,9116845997,3/16/2024,09:26A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPVkdzMVRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KWU7273,NY,PAS,9116846023,3/16/2024,09:47A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtGNVRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
FTX5697,NY,PAS,9116846035,3/16/2024,10:11A,REG. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtGNlRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
FTX5697,NY,PAS,9116846047,3/16/2024,10:12A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFd1RuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
2584RL,SC,PAS,9116846059,3/16/2024,11:42A,FIRE HYDRANT,115,0,0,0,0.0,115.0,79,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFeFQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LBB8714,NY,PAS,9116846060,3/18/2024,06:47A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFeVRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KYD9600,NY,PAS,9116846072,3/18/2024,06:52A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFelRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
KZD1041,NY,PAS,9116846084,3/18/2024,06:56A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFMFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JRT6583,NY,PAS,9116846096,3/18/2024,07:06A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtFMVRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZY1568,NY,PAS,9116846102,3/18/2024,07:10A,DOUBLE PARKING,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtWM1RXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
QZSW38,FL,PAS,9116846114,3/18/2024,07:16A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtWNFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JSD7826,NY,PAS,9116846126,3/18/2024,07:24A,FIRE HYDRANT,115,0,0,0,0.0,115.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtWNVRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
JSD7826,NY,PAS,9116846138,3/18/2024,07:24A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,90,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtWNlQwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
LFA9538,NY,PAS,9116846140,3/18/2024,08:04A,NO STANDING-DAY/TIME LIMITS,115,0,0,0,0.0,115.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtVd1RVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING ADJOURNMENT
8BR9245,MD,PAS,9116846163,3/18/2024,08:07A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,0.0,95.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtVeVRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KFM1395,NY,PAS,9116846175,3/18/2024,08:08A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,0.0,95.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtVelRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
50554ND,NY,COM,9116846187,3/18/2024,08:25A,INSP. STICKER-EXPIRED/MISSING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtVMFRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
GTT8950,NY,PAS,9116846199,3/18/2024,08:33A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtVMVQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
FHH1228,PA,PAS,9116846229,3/18/2024,08:39A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtsNVQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LGR5459,NY,PAS,9116846230,3/18/2024,08:43A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtsNlRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JPU1203,NY,PAS,9116846254,3/18/2024,08:44A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtreFRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
GGN1165,PA,PAS,9116846266,3/18/2024,08:45A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtreVRtYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
JAE7449,NY,PAS,9116846278,3/18/2024,09:01A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtrelQwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LFZ8749,NY,PAS,9116846280,3/18/2024,09:02A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWtrMFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KNW4598,NY,PAS,9116846308,3/18/2024,09:11A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWsxM1QwRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZA2737,NY,PAS,9116846310,3/18/2024,09:12A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWsxNFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
HUE8518,NY,PAS,9116846333,3/18/2024,09:14A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWsxNlRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
ZCD041,GA,PAS,9116846345,3/18/2024,09:21A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWswd1RsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KTX6185,NY,PAS,9116846357,3/18/2024,09:27A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWsweFRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KRM2824,NY,PAS,9116846369,3/18/2024,09:32A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWsweVQxRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KXD9431,NY,PAS,9116846370,3/18/2024,09:33A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWswelRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
1YBN43,MA,999,9116846382,3/18/2024,09:36A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWswMFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KTJ9471,NY,PAS,9116846394,3/18/2024,09:42A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWswMVRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KZH5816,NY,PAS,9116846400,3/18/2024,09:43A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxGM1RVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",HEARING PENDING
MBT5796,PA,PAS,9116846412,3/18/2024,09:48A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxGNFRXYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
GTX2452,NY,PAS,9116846424,3/18/2024,10:01A,NO STANDING-EXC. AUTH. VEHICLE,95,0,0,0,0.0,95.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxGNVRrRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
KXZ8567,NY,PAS,9116846450,3/18/2024,11:19A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxFeFRVRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
RBZ9809,NC,PAS,9116846473,3/18/2024,11:22A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxFelRYYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
QJUT70,FL,PAS,9116846485,3/18/2024,11:27A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxFMFRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
GDW1792,NY,PAS,9116846497,3/18/2024,11:31A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxFMVRuYzlQUT09&locationName=_____________________', 'description': 'View Summons'}",
LCZ3370,PA,PAS,9116846515,3/18/2024,11:37A,NO PARKING-STREET CLEANING,65,0,0,0,0.0,65.0,83,K,TRAFFIC,"{'url': 'http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSRmVFNXFaekJPYWxWNFRsRTlQUT09&locationName=_____________________', 'description': 'View Summons'}",
